Booking_ID,Guest_ID,Hotel_ID,Booking_Date,Checkin_Date,Nights,Rooms_Booked,Channel,Status,Room_Rate,Discount_Pct
20106081,1537446.0,160771.0,2023-11-25 08:38:28,2025-08-31 08:27:07,8,3,App,Cancelled,2619.29,25
20106082,1524164.0,161816.0,2024-10-27 06:52:48,2023-03-10 00:33:05,9,4,App,No Show,5638.94,20
20106083,1523423.0,160035.0,2023-04-03 20:47:19,2023-09-23 03:56:46,12,1,Travel Agent,No Show,8580.2,10
20106084,1522355.0,160791.0,2024-05-16 06:40:22,2025-02-20 08:36:07,11,1,App,Confirmed,21374.63,0
20106085,1505271.0,160006.0,2023-05-04 00:12:29,2024-11-06 10:04:56,6,1,Corporate,Confirmed,29825.84,25
20106086,1507524.0,161740.0,2023-04-29 08:29:02,2024-03-01 05:48:49,1,4,App,Confirmed,35002.62,20
20106087,1532895.0,160777.0,2025-09-18 21:32:12,2024-04-13 02:14:34,2,4,Travel Agent,Confirmed,26386.0,5
20106088,1522791.0,161757.0,2025-12-29 17:46:38,2024-07-10 16:40:42,13,4,Travel Agent,Confirmed,25299.36,20
20106089,1511874.0,161823.0,2025-12-24 17:25:12,2023-10-16 08:07:31,7,2,OTA,Confirmed,9643.89,0
20106090,1537919.0,160957.0,2024-10-16 06:38:48,2023-06-17 21:18:47,10,3,App,Confirmed,35273.16,10
20106091,1521064.0,161971.0,2024-06-02 00:57:31,2023-07-30 21:19:42,9,4,App,Cancelled,16172.24,10
20106092,1530396.0,160012.0,2023-07-09 08:55:35,2023-06-18 09:49:26,14,2,App,Completed,42826.24,0
20106093,1524398.0,161735.0,2024-02-03 19:22:11,2023-08-15 11:23:54,3,2,App,Cancelled,32126.83,0
20106094,1509980.0,160562.0,2025-11-05 18:19:48,2024-01-31 23:04:57,4,2,Travel Agent,Confirmed,25607.95,5
20106095,1537965.0,161599.0,2024-06-11 22:49:14,2025-06-17 21:33:50,11,4,App,Confirmed,10885.78,10
20106096,1534433.0,161134.0,2025-05-01 18:32:56,2023-10-31 02:28:16,6,1,OTA,Confirmed,22663.84,0
20106097,1501908.0,160195.0,2023-11-23 20:43:20,2025-06-03 04:09:35,12,3,OTA,Confirmed,41298.4,15
20106098,1510498.0,160154.0,2023-01-08 19:36:37,2025-12-09 13:03:15,3,4,Corporate,Confirmed,26466.3,20
20106099,1516392.0,160308.0,2024-01-17 15:38:20,2023-03-30 02:26:09,6,3,App,Confirmed,16661.06,5
20106100,1506101.0,161485.0,2024-10-21 15:58:49,2023-08-09 05:37:40,3,4,Travel Agent,Completed,38144.93,5
20106101,1506550.0,160697.0,2024-07-20 15:42:32,2025-07-08 10:39:23,10,4,Website,Confirmed,10228.26,25
20106102,1522099.0,160293.0,2025-07-02 03:18:08,2024-11-05 09:56:32,3,3,OTA,Confirmed,3855.94,5
20106103,1500626.0,161383.0,2023-05-28 06:14:58,2024-08-03 05:12:34,12,4,Travel Agent,Confirmed,23429.79,25
20106104,1527634.0,161215.0,2025-08-29 15:18:59,2024-07-31 21:08:23,3,2,OTA,Confirmed,6245.52,20
20106105,1501362.0,160437.0,2024-01-24 19:11:59,2023-09-07 11:53:52,11,1,Website,Confirmed,44388.44,15
20106106,1525546.0,161638.0,2024-11-25 20:30:13,2024-07-23 07:19:30,8,1,Corporate,Confirmed,13759.9,5
20106107,1533100.0,161068.0,2023-09-25 03:30:47,2025-11-23 05:57:15,1,3,Travel Agent,Completed,14854.09,0
20106108,1535769.0,160432.0,2023-03-02 01:29:44,2025-05-24 16:23:56,6,1,OTA,Confirmed,15502.04,10
20106109,1526986.0,161110.0,2023-09-12 07:07:44,2023-03-28 20:00:46,5,3,Travel Agent,Confirmed,25632.66,10
20106110,1503272.0,160413.0,2024-01-19 23:24:51,2023-04-10 02:58:23,12,4,Corporate,No Show,2674.65,15
20106111,1537709.0,161705.0,2025-12-11 11:24:48,2023-01-01 05:07:55,11,4,OTA,Confirmed,22888.59,10
20106112,1517213.0,160509.0,2023-02-18 17:13:53,2024-10-04 17:59:01,9,4,OTA,Confirmed,39208.79,0
20106113,1520690.0,160468.0,2025-08-29 18:41:57,2025-03-16 00:51:52,12,3,Website,Confirmed,13367.85,0
20106114,1502688.0,161548.0,2025-11-09 14:59:20,2023-07-19 11:30:00,5,1,Corporate,Completed,38625.08,15
20106115,1511015.0,160324.0,2024-03-10 18:14:06,2025-11-02 20:04:00,6,1,Corporate,Completed,42942.44,10
20106116,1518912.0,160294.0,2023-11-16 14:43:49,2024-06-06 10:22:32,3,1,Travel Agent,Confirmed,15973.47,20
20106117,1510499.0,160128.0,2023-06-18 14:11:10,2023-10-14 17:53:54,3,3,OTA,Confirmed,33826.74,20
20106118,1535256.0,160058.0,2024-08-07 14:23:52,2025-04-07 03:37:56,6,2,OTA,Completed,19824.83,25
20106119,1534771.0,161266.0,2023-10-10 11:57:44,2023-04-20 11:20:58,12,1,App,Confirmed,38623.18,25
20106120,1520613.0,160134.0,2023-10-04 11:01:57,2023-07-09 22:53:16,5,3,Website,Completed,39171.58,25
20106121,1504271.0,160937.0,2024-12-18 14:08:28,2025-06-03 00:37:43,8,3,Corporate,Confirmed,21194.79,25
20106122,1523695.0,160802.0,2024-02-29 16:06:55,2024-08-27 23:18:15,6,1,Website,Confirmed,25908.16,25
20106123,1529626.0,161176.0,2023-06-04 14:39:14,2023-01-07 00:19:12,9,3,OTA,Confirmed,12525.13,10
20106124,1510387.0,161930.0,2023-09-01 18:09:46,2025-12-25 01:03:31,11,4,Travel Agent,Confirmed,40494.76,0
20106125,1523693.0,161671.0,2024-10-08 21:32:52,2025-06-20 06:14:30,9,1,App,Confirmed,40584.29,10
20106126,1502246.0,161479.0,2025-09-29 16:07:57,2023-03-03 21:12:54,5,3,OTA,Cancelled,38411.31,20
20106127,1529400.0,161409.0,2023-04-03 13:21:39,2025-08-17 09:53:13,9,2,Travel Agent,Completed,20305.69,20
20106128,1524790.0,161434.0,2024-10-15 05:38:13,2024-10-09 19:40:13,4,3,Website,Cancelled,26313.92,0
20106129,1519986.0,160517.0,2024-03-05 16:32:21,2024-12-13 13:41:19,4,2,OTA,Confirmed,33942.48,10
20106130,1504052.0,160186.0,2024-04-12 06:09:26,2025-03-22 20:15:49,3,3,Travel Agent,Cancelled,43570.35,0
20106131,1519945.0,160799.0,2025-02-13 19:11:02,2024-12-24 05:11:35,1,1,Travel Agent,Confirmed,9740.8,0
20106132,1502347.0,160036.0,2025-02-11 13:35:23,2023-12-02 12:51:13,10,1,Travel Agent,Confirmed,8305.97,25
20106133,1501322.0,161672.0,2025-05-19 12:14:50,2025-08-28 19:43:38,4,2,App,No Show,7417.44,15
20106134,1523359.0,160656.0,2023-09-20 07:06:38,2024-11-17 09:31:24,3,3,App,Confirmed,40018.26,0
20106135,1502506.0,161860.0,2024-02-28 10:56:04,2024-09-26 17:39:38,12,2,OTA,Confirmed,26255.43,0
20106136,1513434.0,160528.0,2023-03-05 11:05:55,2024-07-03 10:57:14,7,1,OTA,Confirmed,18533.95,20
20106137,1509107.0,161607.0,2025-09-22 03:38:05,2023-09-06 02:09:47,6,4,Travel Agent,Confirmed,43499.89,0
20106138,1513287.0,160561.0,2024-01-24 01:03:15,2023-09-01 22:29:56,13,3,Website,No Show,35292.43,25
20106139,1531459.0,161213.0,2023-01-23 10:44:41,2025-01-25 06:56:56,5,4,Travel Agent,Completed,3668.6,0
20106140,1535422.0,161979.0,2024-01-15 21:56:24,2023-11-18 09:28:26,8,2,Travel Agent,Confirmed,7476.31,20
20106141,1514764.0,161353.0,2025-01-08 01:28:47,2023-08-19 06:30:18,9,4,Corporate,Confirmed,36043.82,20
20106142,1528229.0,160461.0,2024-10-15 18:17:29,2025-02-26 02:41:10,5,1,App,Confirmed,32466.12,20
20106143,1512810.0,161729.0,2024-06-29 17:08:32,2025-06-14 20:49:43,4,4,OTA,Completed,26704.91,10
20106144,1533912.0,160215.0,2024-09-24 06:07:22,2025-03-24 07:25:32,4,4,Corporate,Confirmed,17576.43,10
20106145,1501086.0,161405.0,2023-12-23 18:40:03,2025-04-21 04:19:34,5,3,Corporate,Confirmed,16320.17,10
20106146,1505119.0,161885.0,2024-09-30 15:32:39,2024-03-12 07:58:43,13,4,Corporate,Completed,41925.76,5
20106147,1504986.0,160441.0,2025-06-25 04:09:53,2023-01-14 09:24:51,9,4,Website,Confirmed,1972.46,5
20106148,1508022.0,160424.0,2024-07-01 07:03:32,2025-12-15 10:43:53,6,2,App,Cancelled,18175.39,5
20106149,1539703.0,161181.0,2025-06-05 04:12:12,2024-11-10 22:51:04,8,2,Corporate,Confirmed,9170.08,0
20106150,1529625.0,160990.0,2023-08-02 21:38:06,2023-10-07 22:15:26,11,3,OTA,Confirmed,17744.07,25
20106151,1532535.0,160628.0,2024-08-11 08:10:57,2023-08-03 06:15:33,1,3,Travel Agent,Confirmed,38559.11,10
20106152,1516549.0,160843.0,,2025-09-19 04:31:38,1,4,OTA ,Confirmed,27361.19,0
20106153,1507296.0,160596.0,2025-08-09 16:46:25,2023-04-30 03:50:07,7,3,App,Confirmed,30048.78,5
20106154,1524917.0,160673.0,2025-01-07 22:21:16,2023-01-20 07:00:00,7,1,Website,Completed,36548.32,15
20106155,1503500.0,161074.0,2024-04-19 10:02:51,2023-06-14 02:23:37,1,1,App,Confirmed,7167.71,15
20106156,1519081.0,160745.0,2024-03-09 11:35:56,2023-01-20 22:06:25,7,4,Corporate,Confirmed,33601.59,10
20106157,1517906.0,160781.0,2025-03-03 09:21:00,2025-10-31 02:02:58,6,4,OTA,Confirmed,30108.69,15
20106158,1512506.0,161077.0,2023-04-07 22:21:36,2024-06-07 02:22:47,3,3,App,Completed,32060.01,0
20106159,1533209.0,161266.0,2024-02-09 22:51:38,2024-02-19 23:43:11,2,2,Corporate,Cancelled,26325.18,25
20106160,1526382.0,161497.0,2025-04-22 23:45:26,2025-10-01 05:53:51,11,4,Corporate,Confirmed,29556.11,0
20106161,1539456.0,161122.0,2025-11-15 06:31:23,2024-01-31 05:02:44,1,1,Travel Agent,Confirmed,17040.59,5
20106162,1508449.0,160716.0,2024-03-10 21:03:35,2025-08-22 08:04:21,8,2,Corporate,Cancelled,44306.95,25
20106163,1537926.0,160671.0,2025-07-18 20:55:51,2024-10-19 21:22:16,9,4,OTA,Confirmed,6376.03,15
20106164,1539280.0,160167.0,2024-06-28 00:04:50,2023-12-18 20:17:29,11,2,OTA,Confirmed,2583.97,20
20106165,1513000.0,161033.0,2024-06-24 01:30:26,2024-08-25 17:49:13,4,3,App,Cancelled,16949.19,20
20106166,1514698.0,160248.0,2023-01-11 02:32:56,2024-02-12 23:19:35,5,1,Corporate,Cancelled,22731.11,0
20106167,1509932.0,160242.0,2025-10-24 05:09:05,2024-10-21 00:10:20,13,4,App,Confirmed,33224.7,25
20106168,1517059.0,160721.0,2024-04-03 06:54:43,2023-06-09 08:18:05,10,2,Corporate,Cancelled,32220.09,15
20106169,1530587.0,161379.0,2024-04-19 04:03:57,2025-11-07 20:48:31,5,4,Website,Confirmed,26187.75,0
20106170,1515694.0,161683.0,2025-07-19 10:01:57,2023-10-19 17:59:30,2,4,OTA,Completed,16301.18,25
20106171,1520090.0,160187.0,2025-10-24 19:49:43,2024-01-01 03:47:49,10,4,Travel Agent,Confirmed,17191.99,15
20106172,1521309.0,161743.0,2024-05-24 04:24:40,2025-07-29 08:12:08,9,3,Travel Agent,Confirmed,35903.83,20
20106173,1510896.0,161348.0,2025-07-10 07:33:12,2025-04-05 19:31:57,11,4,Corporate,Confirmed,23849.53,15
20106174,1500720.0,161167.0,2025-08-31 03:30:13,2025-06-12 05:00:55,7,1,Travel Agent,Cancelled,22016.13,5
20106175,1502685.0,161076.0,2023-11-11 21:44:57,2024-03-27 01:26:27,3,1,Website,Confirmed,17155.07,5
20106176,1529543.0,161309.0,2025-02-25 23:39:14,2024-02-10 00:47:27,4,4,Travel Agent,Confirmed,30451.0,10
20106177,1523101.0,160777.0,2023-02-05 03:11:12,2025-08-29 02:57:04,3,3,Website,Confirmed,12044.55,10
20106178,1524602.0,161544.0,2025-09-03 05:49:29,2025-04-15 11:37:10,6,3,Corporate,Confirmed,27221.52,0
20106179,1517089.0,160431.0,2025-09-12 07:34:56,2023-10-25 00:30:49,11,1,Corporate,Confirmed,12902.67,15
20106180,1529314.0,161065.0,2023-04-05 23:05:29,2023-07-18 04:31:23,11,4,Website,Completed,22382.29,15
20106181,1515701.0,161937.0,2025-12-03 09:47:18,2024-08-20 10:20:25,9,4,OTA,Confirmed,28048.95,15
20106182,1502716.0,160273.0,2023-10-27 05:30:48,2023-09-19 19:00:49,14,2,Travel Agent,Completed,6877.99,0
20106183,1536732.0,160893.0,2025-08-10 09:01:02,2024-05-25 19:09:58,10,1,Corporate,Confirmed,10882.63,20
20106184,1505866.0,161688.0,2025-08-09 12:09:54,2024-11-27 23:23:18,14,2,Website,Confirmed,4024.8,0
20106185,1525551.0,160004.0,2025-09-21 17:50:54,2025-02-28 06:03:01,14,2,Website,Cancelled,17758.03,25
20106186,1531759.0,160778.0,2023-02-16 07:01:19,2025-09-21 04:41:26,2,1,OTA,Completed,20211.59,5
20106187,1522166.0,161472.0,2025-12-18 21:45:41,2023-08-13 20:18:42,8,4,App,Cancelled,4958.56,20
20106188,1537076.0,161454.0,2024-10-27 14:00:31,2023-02-13 00:07:54,1,3,Website,Completed,7698.35,15
20106189,1530185.0,160386.0,2023-02-11 22:58:16,2025-12-14 05:07:02,13,1,OTA,Confirmed,27458.55,20
20106190,1523592.0,161835.0,2023-05-31 07:53:35,2025-05-24 10:39:52,14,1,Website,No Show,19683.87,15
20106191,1500883.0,161352.0,2024-08-22 18:21:21,2023-06-04 21:27:07,11,1,Corporate ,Confirmed,21001.84,5
20106192,1517372.0,161999.0,2024-04-18 01:37:51,2024-01-29 13:20:06,6,2,App,Confirmed,7843.6,0
20106193,1532829.0,160677.0,2024-05-16 03:03:34,2024-10-04 14:55:02,13,3,Travel Agent,Confirmed,27896.27,10
20106194,1509347.0,160580.0,2024-07-13 13:04:53,2025-01-04 09:45:55,10,1,App,Completed,16861.85,5
20106195,1530959.0,161612.0,2024-11-01 06:00:10,2024-12-27 13:09:08,4,2,App,Confirmed,28996.48,10
20106196,1535913.0,161038.0,2024-10-17 13:06:32,2025-11-24 13:14:37,9,4,Travel Agent,Confirmed,13898.62,5
20106197,1506634.0,160204.0,2024-10-18 10:49:52,2025-10-09 21:57:39,2,1,Corporate,Confirmed,11765.83,10
20106198,1508633.0,161467.0,2023-11-23 02:31:41,2023-09-04 10:15:20,4,1,Corporate,Confirmed,37969.16,25
20106199,1521740.0,160219.0,2023-08-29 00:54:48,2024-10-06 04:35:41,13,4,Corporate,Completed,21509.09,25
20106200,1531068.0,160778.0,2023-06-29 06:13:28,2024-09-22 00:20:39,6,1,Corporate,Confirmed,30392.2,15
20106201,1507995.0,160908.0,2023-05-25 20:42:33,2024-06-16 22:34:57,9,1,Travel Agent,Cancelled,20184.54,10
20106202,1514542.0,160440.0,2023-10-10 10:54:18,2023-02-02 16:44:03,5,3,Travel Agent,Cancelled,9077.19,20
20106203,1523208.0,161846.0,2025-05-03 21:53:19,2025-01-08 00:38:52,6,1,Corporate,Confirmed,41385.73,25
20106204,1514868.0,161757.0,2024-10-11 00:06:14,2025-08-08 21:47:07,5,3,Website,Completed,8414.45,25
20106205,1533744.0,161073.0,2025-11-03 08:01:11,2025-05-11 06:04:43,10,4,Corporate,Confirmed,2100.89,25
20106206,1516708.0,161249.0,2025-11-25 05:45:18,2024-04-30 02:04:49,12,4,App,Confirmed,31544.16,0
20106207,1520796.0,161375.0,2024-12-14 02:19:52,2024-12-29 07:17:52,7,2,OTA,Confirmed,5139.55,15
20106208,1520716.0,161518.0,2024-09-13 10:18:16,2023-10-28 02:38:16,8,1,Travel Agent,Completed,35092.32,25
20106209,1502587.0,161318.0,2025-12-07 09:16:05,2025-04-16 08:47:39,12,1,Corporate,Completed,24948.41,20
20106210,1505499.0,161549.0,2023-12-23 06:52:45,2024-07-10 21:21:13,5,4,Travel Agent,Confirmed,17519.95,0
20106211,1506759.0,160884.0,2025-09-11 03:35:33,2025-10-09 19:11:42,5,4,Corporate,Confirmed,8473.78,25
20106212,1529513.0,160545.0,2025-03-18 22:50:05,2024-03-30 08:53:19,9,1,App,Confirmed,30714.16,10
20106213,1534458.0,161772.0,2024-01-27 16:23:21,2025-04-14 23:18:07,5,1,Website,Confirmed,24907.34,5
20106214,1503927.0,161850.0,2024-08-03 00:54:45,2024-05-23 09:04:04,2,2,OTA,Confirmed,30142.22,25
20106215,1508228.0,160799.0,2025-07-18 07:16:00,2023-04-21 22:50:52,9,1,Travel Agent,Confirmed,38233.01,0
20106216,1517973.0,160418.0,2024-12-12 11:24:54,2024-04-28 12:34:55,6,1,Corporate,Confirmed,14201.66,5
20106217,1528720.0,161445.0,2025-03-30 13:51:27,2025-02-21 14:00:10,14,2,Website,Completed,40732.98,15
20106218,1511744.0,161958.0,2024-06-07 17:42:45,2023-06-26 23:17:10,8,1,OTA,No Show,13715.4,15
20106219,1500574.0,161496.0,2024-07-19 09:35:11,2024-11-18 06:48:15,9,4,Website,Confirmed,33416.26,20
20106220,1531155.0,160721.0,2025-01-30 20:40:55,2024-07-11 17:40:55,14,3,App,Confirmed,6557.05,5
20106221,1502534.0,160795.0,2023-03-08 17:49:20,2025-04-09 10:37:30,5,2,Website,Cancelled,2718.21,0
20106222,1525076.0,161529.0,2024-05-15 10:40:36,2025-04-29 13:16:45,4,1,Website,Confirmed,25744.74,15
20106223,1533630.0,160012.0,2025-05-06 02:23:06,2025-10-20 07:37:05,3,2,Corporate,Confirmed,42234.23,15
20106224,1503418.0,160918.0,2023-08-26 20:37:19,2023-11-01 16:51:41,12,3,Travel Agent,Confirmed,32687.25,5
20106225,1514362.0,161299.0,2025-06-07 11:41:44,2025-12-08 14:29:06,3,3,App,Confirmed,39904.74,15
20106226,1509882.0,160355.0,2024-05-10 10:45:16,2023-11-29 13:49:01,3,2,Travel Agent,Completed,35689.21,25
20106227,1531569.0,161569.0,,2023-08-17 09:59:20,13,3,OTA,Cancelled,24892.65,20
20106228,1500351.0,160022.0,2024-05-11 05:37:17,2023-02-05 22:04:49,9,1,Website,Confirmed,30884.69,20
20106229,1508644.0,161081.0,2023-03-15 06:19:49,2025-02-26 09:26:44,11,3,OTA,Confirmed,5520.63,25
20106230,1534029.0,160021.0,2023-02-18 19:15:58,2023-12-14 15:04:39,11,3,Corporate,Confirmed,34392.51,5
20106231,1526445.0,161724.0,2024-11-02 20:57:52,2023-10-10 21:28:46,8,4,Website,Confirmed,34476.08,15
20106232,1517847.0,161393.0,2024-02-12 05:18:11,2023-10-18 11:49:25,14,1,Website,Cancelled,3650.35,10
20106233,1532941.0,160635.0,2023-03-17 12:59:23,2024-09-02 10:00:35,3,2,App,Completed,42068.74,20
20106234,1537223.0,160786.0,2024-12-21 08:32:11,2024-05-19 02:34:11,1,4,OTA,Completed,8437.79,5
20106235,1513185.0,160345.0,2025-01-05 03:12:38,2025-07-15 07:55:31,8,3,OTA,Confirmed,39600.66,0
20106236,1515486.0,161448.0,2024-12-27 14:05:31,2024-04-09 12:03:05,8,1,Website,Cancelled,37398.47,5
20106237,1514872.0,161681.0,2024-10-27 14:57:03,2024-12-14 07:43:07,1,2,OTA,Confirmed,35761.72,10
20106238,1522601.0,160301.0,2023-10-18 22:19:23,2024-11-12 23:11:22,1,4,Travel Agent,Completed,7922.66,20
20106239,1536303.0,160893.0,2025-08-10 23:43:38,2023-04-27 08:43:48,13,2,Corporate,Cancelled,35279.48,10
20106240,1500549.0,160872.0,2025-08-16 07:01:01,2024-09-30 06:49:46,2,4,Travel Agent,Completed,37178.43,15
20106241,1529618.0,161967.0,2024-04-20 04:01:05,2023-09-22 04:27:33,8,2,Travel Agent,Confirmed,7055.89,15
20106242,1531568.0,160432.0,2023-08-01 19:11:09,2025-08-28 09:30:17,6,3,OTA,Confirmed,33946.0,25
20106243,1528626.0,160095.0,2025-09-29 13:54:18,2023-10-28 01:53:19,3,3,Travel Agent,Completed,2654.81,10
20106244,1529830.0,161883.0,2025-04-12 17:41:19,2025-07-20 21:12:38,12,2,OTA,Confirmed,24351.64,20
20106245,1507840.0,160833.0,2024-06-12 04:35:07,2025-12-18 13:42:14,10,4,Corporate,Cancelled,8191.73,0
20106246,,160579.0,2025-07-04 08:52:00,2023-03-28 18:37:50,11,2,OTA,Confirmed,44430.09,25
20106247,1538466.0,160339.0,2024-03-16 17:43:52,2024-10-09 18:58:25,6,4,App,Confirmed,29685.16,5
20106248,1515001.0,160492.0,2023-08-17 14:55:55,2025-11-01 20:52:33,4,3,Travel Agent,Confirmed,41061.93,10
20106249,1538368.0,161194.0,2024-01-08 03:01:10,2024-03-02 16:10:33,11,2,OTA,Confirmed,17282.74,25
20106250,1530313.0,161056.0,2025-10-20 17:28:06,2025-11-29 09:15:22,8,3,Corporate,Completed,2185.15,10
20106251,1504661.0,160330.0,2023-03-07 03:04:42,2023-12-01 06:05:23,2,3,Website,Confirmed,20085.5,10
20106252,1511090.0,161728.0,2023-11-15 20:35:16,2025-04-07 04:55:56,1,1,Corporate,Confirmed,8772.47,5
20106253,1536745.0,160888.0,2024-09-20 08:08:29,2023-11-08 00:17:05,4,3,Travel Agent,Confirmed,2073.91,5
20106254,1503221.0,161784.0,2024-07-13 08:17:34,2023-07-17 12:27:25,10,1,App,Confirmed,25631.76,5
20106255,1513838.0,160571.0,2024-07-14 00:31:25,2023-12-26 21:37:21,6,1,App,No Show,34129.75,20
20106256,1512206.0,161922.0,2025-01-27 15:27:33,2024-10-12 08:44:56,10,2,App,Cancelled,34487.41,10
20106257,1527626.0,161346.0,2024-02-13 10:40:02,2023-02-15 09:03:46,5,2,Website,Confirmed,18912.18,15
20106258,1534738.0,161650.0,2023-11-30 01:29:21,2023-05-24 09:58:19,5,1,Corporate,Confirmed,19933.56,20
20106259,1528239.0,161461.0,2025-05-29 00:53:32,2025-08-08 21:27:30,11,2,Travel Agent,Completed,24906.07,25
20106260,1512906.0,161851.0,2023-01-22 08:06:33,2024-03-18 09:08:27,6,1,OTA,Completed,10427.12,5
20106261,1524883.0,160255.0,2024-01-02 06:10:43,2023-11-26 15:09:23,1,4,Travel Agent,Confirmed,25311.63,5
20106262,1503279.0,161333.0,2024-08-19 00:08:32,2023-10-12 06:43:34,9,2,Website,Confirmed,20730.62,20
20106263,1534082.0,160605.0,2024-12-03 18:24:37,2025-10-06 01:50:31,4,2,Website,Cancelled,9577.82,15
20106264,1531178.0,161660.0,2025-10-23 03:15:26,2024-04-26 07:25:27,14,3,Travel Agent,Completed,2403.33,10
20106265,1516009.0,160694.0,2023-12-27 07:07:03,2025-06-22 19:37:41,1,1,OTA,Cancelled,6344.6,0
20106266,1505097.0,161253.0,2025-08-28 21:29:48,2024-05-16 23:35:29,7,2,Corporate,Confirmed,28878.0,5
20106267,1506117.0,160822.0,2023-10-05 05:45:55,2025-05-15 14:50:22,4,3,Travel Agent,Confirmed,12175.37,25
20106268,1531631.0,160742.0,2023-09-16 18:59:37,2024-02-10 17:35:04,8,4,Travel Agent,Confirmed,35673.69,0
20106269,1506190.0,160734.0,2024-11-03 19:28:51,2025-10-23 04:46:18,11,4,Website,Confirmed,24094.12,25
20106270,1518116.0,161157.0,2024-02-22 08:47:15,2025-10-08 06:05:13,4,4,OTA,Completed,21884.29,15
20106271,1504031.0,160596.0,2025-02-06 23:46:17,2023-08-02 20:30:55,4,4,App,Confirmed,43446.43,25
20106272,1518647.0,161519.0,2025-01-01 11:31:39,2023-07-31 14:34:32,5,2,Travel Agent,Confirmed,36876.68,0
20106273,1500484.0,161264.0,2025-08-25 13:06:24,2023-12-24 15:17:38,10,3,Website ,Completed,30350.34,15
20106274,1517821.0,160477.0,2024-08-25 00:01:56,2023-10-21 11:45:47,11,2,Website,No Show,1682.86,10
20106275,1536494.0,160638.0,2023-08-06 09:18:19,2024-03-06 17:31:08,11,2,App,Cancelled,42072.64,0
20106276,1515555.0,161742.0,2024-07-18 06:43:33,2024-06-14 23:15:13,13,1,OTA,Completed,7949.74,0
20106277,1518549.0,160649.0,2025-03-26 14:33:28,2023-10-03 05:37:44,11,4,OTA,Confirmed,10991.03,0
20106278,1523885.0,161532.0,2024-12-22 02:04:52,2025-12-17 14:14:16,12,2,Travel Agent ,Cancelled,26975.18,15
20106279,1502775.0,161471.0,2025-06-05 03:41:12,2025-04-15 23:39:54,6,3,Travel Agent,Completed,44725.11,0
20106280,1514223.0,160611.0,2024-12-30 07:16:35,2024-06-30 19:50:46,9,2,App,Confirmed,41887.7,25
20106281,1500850.0,160862.0,2025-06-27 12:59:26,2023-04-24 15:35:58,13,1,Website,Confirmed,26058.43,20
20106282,1517394.0,160350.0,2024-09-19 06:17:09,2025-09-25 01:18:02,6,3,Website,Cancelled,42764.8,20
20106283,1534098.0,161837.0,2025-08-02 04:23:27,2024-02-08 05:08:31,4,2,Travel Agent,Confirmed,32349.59,5
20106284,1502692.0,161515.0,2025-10-06 02:57:12,2025-01-14 00:13:08,4,2,App,Completed,7088.81,15
20106285,1521417.0,160028.0,2025-03-28 08:05:05,2023-12-19 16:34:21,12,2,Corporate,Completed,33380.89,0
20106286,1528181.0,161607.0,2023-10-07 04:30:10,2025-07-29 14:37:19,14,1,App,Confirmed,35694.54,10
20106287,1536398.0,160483.0,2023-04-24 13:27:00,2023-10-26 12:09:19,5,4,Corporate,Cancelled,42975.03,15
20106288,1530363.0,160150.0,2025-01-25 19:54:44,2024-05-24 12:06:39,8,3,Travel Agent,Confirmed,13152.96,25
20106289,1523217.0,161681.0,2025-01-28 14:14:30,2025-08-25 01:57:57,8,4,App,Completed,41536.19,5
20106290,1536919.0,161261.0,2024-01-13 22:39:15,2024-12-18 11:58:09,13,4,OTA,Confirmed,27017.96,15
20106291,1513879.0,,2023-06-21 15:18:26,2025-07-25 10:03:19,1,1,OTA,Confirmed,14787.86,5
20106292,1539149.0,160568.0,2023-05-28 22:08:49,2023-04-10 04:12:46,10,2,OTA,Confirmed,19385.5,10
20106293,1523926.0,161671.0,2023-12-06 19:20:43,2024-05-22 04:18:24,1,2,Corporate,Cancelled,10487.42,10
20106294,1520513.0,161231.0,2024-04-27 06:51:35,2024-09-29 12:15:17,11,4,Website,Cancelled,41873.77,0
20106295,1515051.0,161876.0,2023-07-11 17:54:10,2023-01-30 05:51:47,10,3,Corporate,Confirmed,39055.93,20
20106296,1524193.0,161432.0,2024-10-01 16:59:45,2025-10-27 06:51:02,1,3,Website,Confirmed,42409.31,10
20106297,1535267.0,160221.0,2025-10-26 16:39:10,2025-07-05 12:45:41,1,3,OTA,Completed,21133.19,15
20106298,1537465.0,161879.0,2023-10-18 02:02:41,2024-05-10 09:44:24,6,3,Corporate,Completed,9893.61,10
20106299,1504310.0,161354.0,2024-12-05 11:38:39,2025-07-06 22:56:39,11,3,Website,Confirmed,9184.22,10
