Staff_ID,Hotel_ID,Department,Role,Shift,Monthly_Salary
248174,160694,Food & Beverage,Executive,Evening,22463.41
248175,160790,Food & Beverage,Manager,Night,85866.36
248176,160888,Food & Beverage,Associate,Night,76130.15
248177,161600,Food & Beverage,Manager,Morning,105918.04
248178,161921,Maintenance,Associate,Evening,165757.41
248179,160492,Front Office,Supervisor,Night,59957.47
248180,160139,Sales,Technician,Night,158714.03
248181,161801,Maintenance,Associate,Evening,108823.87
248182,161663,Front Office,Manager,Morning,133817.37
248183,160011,Maintenance,Supervisor,Evening,21168.13
248184,161618,Front Office,Associate,Evening,149312.93
248185,160540,Front Office,Supervisor,Morning,175056.62
248186,161085,Maintenance,Supervisor,Morning,54745.98
248187,161525,Housekeeping,Executive,Night,40735.86
248188,160252,Sales,Technician,Evening,31440.4
248189,160607,Housekeeping,Chef,Evening,61497.86
248190,160792,Housekeeping,Chef,Night,100716.58
248191,160747,Housekeeping,Supervisor,Morning,72373.88
248192,160464,Maintenance,Associate,Morning,52521.15
248193,161686,Food & Beverage,Supervisor,Night,103904.67
248194,160796,Housekeeping,Manager,Evening,136039.34
248195,160787,Sales,Associate,Night,145531.01
248196,161618,Front Office,Associate,Evening,150174.3
248197,160085,Housekeeping,Supervisor,Night,145491.56
248198,161787,Maintenance,Associate,Morning,115480.74
248199,160559,Front Office,Supervisor,Morning,40405.99
248200,161990,Front Office,Technician,Night,100941.67
248201,161005,Front Office,Associate,Night,42951.89
248202,160725,Maintenance,Technician,Night,31625.08
248203,161213,Housekeeping,Supervisor,Night,88650.21
248204,161417,Food & Beverage,Supervisor,Night,134253.04
248205,160114,Maintenance,Executive,Night,110517.42
248206,160796,Food & Beverage,Executive,Night,21171.64
248207,160112,Front Office,Executive,Evening,19281.08
248208,161229,Front Office,Executive,Morning,166951.18
248209,160961,Maintenance,Associate,Evening,157505.12
248210,161548,Front Office,Supervisor,Night,124987.14
248211,160285,Maintenance,Associate,Morning,34396.65
248212,161976,Food & Beverage,Associate,Night,26230.21
248213,161315,Front Office,Executive,Morning,113156.83
248214,161165,Maintenance,Technician,Morning,69593.36
248215,161758,Food & Beverage,Executive,Morning,112423.68
248216,160603,Front Office,Supervisor,Morning,126019.49
248217,160598,Sales,Executive,Night,153169.94
248218,161960,Maintenance,Technician,Night,125628.67
248219,161934,Front Office,Supervisor,Evening,107910.11
248220,161836,Food & Beverage,Chef,Evening,155468.16
248221,161443,Sales,Executive,Morning,161792.43
248222,160847,Maintenance,Associate,Evening,106518.3
248223,160503,Housekeeping,Chef,Morning,115014.46
248224,161349,Front Office,Manager,Morning,42536.55
248225,160935,Housekeeping,Manager,Evening,173168.52
248226,161940,Food & Beverage,Technician,Morning,63545.02
248227,161382,Sales,Technician,Morning,78243.96
248228,161697,Sales,Supervisor,Evening,62413.91
248229,160947,Maintenance,Supervisor,Evening,114008.17
248230,160786,Sales,Manager,Night,58736.36
248231,160870,Sales,Supervisor,Morning,58125.42
248232,160816,Sales,Executive,Night,85780.4
248233,160454,Housekeeping,Supervisor,Evening,104057.66
248234,161733,Front Office,Technician,Evening,89038.47
248235,161165,Front Office,Associate,Night,175465.32
248236,160998,Front Office,Executive,Morning,22068.63
248237,161599,Sales,Chef,Night,82497.67
248238,161757,Food & Beverage,Executive,Morning,158872.52
248239,161446,Maintenance,Technician,Evening,69600.27
248240,160738,Front Office,Executive,Evening,124681.91
248241,161533,Food & Beverage,Supervisor,Evening,113572.09
248242,161789,Front Office,Associate,Evening,72750.95
248243,160077,Food & Beverage,Technician,Morning,156913.43
248244,161307,Maintenance,Chef,Evening,60529.3
248245,160606,Food & Beverage,Chef,Evening,33394.41
248246,160715,Housekeeping,Chef,Evening,18520.53
248247,160678,Food & Beverage,Associate,Morning,150276.11
248248,161485,Sales,Supervisor,Evening,33153.97
248249,161123,Front Office,Manager,Morning,42463.51
248250,161055,Sales,Technician,Morning,123270.32
248251,161650,Front Office,Chef,Night,135322.63
248252,161705,Maintenance,Executive,Morning,120525.96
248253,160525,Food & Beverage,Executive,Evening,168830.84
248254,161174,Food & Beverage,Technician,Evening,52559.43
248255,161093,Front Office,Manager,Evening,128768.57
248256,161998,Housekeeping,Associate,Night,119056.19
248257,160885,Housekeeping,Supervisor,Evening,55748.6
248258,160294,Food & Beverage,Manager,Night,113826.48
248259,160692,Maintenance,Executive,Evening,57061.78
248260,160960,Sales,Manager,Evening,51462.78
248261,160969,Food & Beverage,Executive,Evening,179667.99
248262,160709,Housekeeping,Technician,Night,39374.66
248263,161089,Front Office,Supervisor,Morning,81225.45
248264,161563,Front Office,Associate,Morning,129896.7
248265,160090,Maintenance,Executive,Morning,99535.95
248266,160175,Housekeeping,Supervisor,Night,103573.31
248267,161812,Sales,Supervisor,Night,48857.11
248268,161834,Sales,Supervisor,Morning,169908.68
248269,161812,Food & Beverage,Chef,Morning,43480.44
248270,161727,Sales,Executive,Evening,40630.19
248271,160383,Sales,Supervisor,Night,55486.45
248272,161705,Housekeeping,Executive,Morning,86056.81
248273,160619,Maintenance,Manager,Morning,60505.38
248274,160395,Maintenance,Supervisor,Evening,33352.57
248275,161127,Food & Beverage,Chef,Evening,60546.99
248276,160246,Sales,Executive,Evening,167397.06
248277,160123,Front Office,Manager,Morning,131940.68
248278,160016,Food & Beverage,Associate,Night,85951.6
248279,160590,Food & Beverage,Technician,Night,127108.42
248280,160889,Maintenance,Associate,Evening,84010.77
248281,160301,Housekeeping,Associate,Night,61359.89
248282,161862,Front Office,Chef,Evening,61943.36
248283,160902,Maintenance,Technician,Evening,74064.32
248284,160665,Maintenance,Executive,Evening,19991.07
248285,160605,Food & Beverage,Executive,Evening,33327.52
248286,161641,Housekeeping,Associate,Night,107760.39
248287,160183,Food & Beverage,Supervisor,Evening,124324.21
248288,160359,Food & Beverage,Technician,Morning,153757.38
248289,160228,Sales,Technician,Evening,167550.33
248290,160387,Housekeeping,Supervisor,Evening,104108.65
248291,160554,Housekeeping,Supervisor,Evening,113544.21
248292,160135,Food & Beverage,Manager,Evening,108845.33
248293,161558,Sales,Manager,Night,160393.67
248294,161257,Front Office,Executive,Night,81203.61
248295,161099,Maintenance,Supervisor,Morning,48640.0
248296,160090,Front Office,Technician,Night,87197.11
248297,160440,Front Office,Associate,Night,60673.71
248298,160861,Front Office,Chef,Evening,48080.7
248299,160174,Front Office,Manager,Evening,96414.61
248300,161811,Sales,Associate,Night,80222.5
248301,161326,Maintenance,Technician,Morning,62474.4
248302,161784,Housekeeping,Executive,Night,176160.19
248303,161302,Sales,Associate,Night,79707.1
248304,161919,Food & Beverage,Associate,Morning,67792.44
248305,160561,Food & Beverage,Supervisor,Morning,161534.01
248306,161989,Maintenance,Associate,Evening,85013.89
248307,160825,Front Office,Executive,Evening,107251.68
248308,161596,Sales,Chef,Morning,126858.62
248309,161877,Front Office,Associate,Night,165070.37
248310,161889,Housekeeping,Associate,Evening,21297.46
248311,161965,Sales,Executive,Evening,77716.23
248312,160445,Housekeeping,Technician,Evening,93721.27
248313,160148,Maintenance,Manager,Night,142065.37
248314,160255,Front Office,Chef,Night,75209.73
248315,161255,Maintenance,Supervisor,Night,60176.94
248316,161072,Housekeeping,Supervisor,Evening,126325.16
248317,161716,Sales,Supervisor,Morning,134050.17
248318,161802,Maintenance,Technician,Night,165570.55
248319,161574,Front Office,Technician,Morning,171799.48
248320,161804,Front Office,Chef,Night,70300.75
248321,160555,Maintenance,Chef,Morning,48715.86
248322,160616,Food & Beverage,Supervisor,Evening,38843.28
248323,161339,Maintenance,Manager,Evening,162787.51
248324,161890,Front Office,Executive,Night,64146.24
248325,160419,Food & Beverage,Chef,Night,68319.31
248326,161313,Sales,Executive,Night,82452.28
248327,160768,Maintenance,Executive,Morning,59717.56
248328,161704,Front Office,Technician,Evening,144877.78
248329,160085,Maintenance,Supervisor,Night,138086.63
248330,161300,Sales,Chef,Evening,177228.76
248331,161521,Sales,Manager,Night,124784.54
248332,160619,Food & Beverage,Executive,Morning,26276.46
248333,161444,Housekeeping,Executive,Morning,123974.89
248334,161686,Maintenance,Chef,Night,41946.72
248335,161607,Maintenance,Chef,Evening,179342.81
248336,161974,Housekeeping,Technician,Morning,178935.72
248337,160256,Sales,Chef,Night,108467.46
248338,160051,Maintenance,Supervisor,Evening,124916.56
248339,161396,Sales,Supervisor,Evening,135990.06
248340,160178,Sales,Executive,Night,20613.8
248341,161928,Front Office,Associate,Morning,171310.25
248342,161940,Maintenance,Supervisor,Night,127621.09
248343,161910,Sales,Associate,Morning,75428.08
248344,160220,Sales,Technician,Night,69301.85
248345,161485,Front Office,Manager,Morning,132518.93
248346,161732,Housekeeping,Technician,Night,149325.86
248347,161246,Sales,Technician,Night,151831.05
248348,161299,Maintenance,Supervisor,Evening,36186.63
248349,160859,Housekeeping,Supervisor,Night,111128.29
248350,161216,Front Office,Associate,Morning,80977.61
248351,160549,Front Office,Supervisor,Evening,133949.07
248352,161324,Sales,Chef,Morning,153039.36
248353,161847,Sales,Chef,Evening,46043.31
248354,160597,Food & Beverage,Chef,Morning,25306.23
248355,160819,Housekeeping,Executive,Morning,69341.51
248356,161997,Sales,Manager,Morning,143643.32
248357,160156,Food & Beverage,Supervisor,Morning,106743.41
248358,160953,Food & Beverage,Chef,Morning,42765.93
248359,160153,Sales,Chef,Morning,135082.05
248360,160510,Food & Beverage,Supervisor,Night,38333.55
248361,160404,Sales,Technician,Night,90685.24
248362,160350,Maintenance,Associate,Evening,65572.63
248363,161087,Front Office,Associate,Morning,82535.26
248364,160898,Housekeeping,Associate,Evening,107212.45
248365,161710,Maintenance,Technician,Morning,66547.69
248366,161787,Maintenance,Technician,Night,115612.62
248367,160491,Housekeeping,Technician,Morning,68996.35
248368,161359,Maintenance,Executive,Morning,137549.45
248369,161509,Housekeeping,Supervisor,Evening,159458.34
248370,160060,Front Office,Technician,Night,22522.64
248371,161077,Food & Beverage,Executive,Evening,124986.46
248372,161334,Housekeeping,Chef,Evening,115677.3
248373,161450,Housekeeping,Executive,Night,104917.53
248374,160526,Maintenance,Technician,Evening,116120.66
248375,161619,Maintenance,Supervisor,Evening,166659.76
248376,161827,Food & Beverage,Associate,Evening,157483.51
248377,160330,Front Office,Chef,Evening,120755.39
248378,160350,Food & Beverage,Manager,Evening,43006.62
248379,161282,Front Office,Executive,Night,133194.09
248380,161748,Sales,Executive,Morning,80077.59
248381,160511,Front Office,Associate,Night,28660.0
248382,161892,Housekeeping,Supervisor,Morning,117455.73
248383,160121,Food & Beverage,Supervisor,Evening,87370.83
248384,160452,Front Office,Manager,Night,55125.49
248385,160761,Sales,Chef,Morning,155135.26
248386,161323,Front Office,Chef,Night,113082.46
248387,161986,Housekeeping,Associate,Night,74588.98
248388,161399,Food & Beverage,Technician,Night,69102.37
248389,160343,Maintenance,Technician,Morning,28027.25
248390,160753,Housekeeping,Supervisor,Morning,55514.96
248391,161910,Front Office,Manager,Night,113695.48
248392,161440,Sales,Manager,Morning,44106.85
248393,161504,Food & Beverage,Associate,Night,73746.76
248394,160826,Front Office,Chef,Evening,32295.07
248395,161053,Housekeeping,Supervisor,Night,179702.63
248396,160643,Housekeeping,Associate,Morning,123263.04
248397,160144,Food & Beverage,Chef,Evening,97881.26
248398,161494,Front Office,Manager,Night,38319.61
248399,161116,Front Office,Chef,Night,123315.09
248400,161076,Housekeeping,Executive,Night,114210.43
248401,161922,Sales,Associate,Morning,55623.33
248402,160254,Sales,Supervisor,Night,152661.67
248403,161605,Food & Beverage,Manager,Night,146527.99
248404,161759,Front Office,Supervisor,Morning,154914.47
248405,161045,Food & Beverage,Chef,Evening,72707.64
248406,161615,Sales,Executive,Evening,78690.36
248407,161094,Sales,Manager,Morning,57534.53
248408,160272,Food & Beverage,Technician,Night,107188.43
248409,160554,Sales,Technician,Evening,76943.7
248410,161149,Food & Beverage,Executive,Evening,114084.13
248411,161960,Housekeeping,Supervisor,Night,101187.47
248412,160854,Maintenance,Technician,Morning,64190.59
248413,161078,Front Office,Technician,Evening,51671.14
248414,160618,Sales,Manager,Evening,128771.08
248415,160201,Sales,Supervisor,Morning,147702.15
248416,160616,Maintenance,Supervisor,Morning,65067.84
248417,160815,Food & Beverage,Chef,Morning,54811.54
248418,160863,Sales,Supervisor,Morning,31991.31
248419,161281,Front Office,Technician,Evening,177124.69
248420,160502,Maintenance,Supervisor,Morning,142100.7
248421,161899,Food & Beverage,Executive,Morning,108785.76
248422,160301,Food & Beverage,Associate,Morning,20847.45
248423,160770,Sales,Technician,Evening,108915.65
248424,161752,Front Office,Chef,Night,101806.62
248425,160922,Maintenance,Executive,Morning,115246.1
248426,160591,Maintenance,Manager,Morning,179875.93
248427,161144,Maintenance,Supervisor,Night,110674.36
248428,161379,Food & Beverage,Supervisor,Evening,144230.33
248429,161446,Maintenance,Executive,Night,81340.28
248430,161364,Front Office,Supervisor,Night,130388.3
248431,161432,Sales,Executive,Night,93990.77
248432,161430,Sales,Supervisor,Morning,122073.87
248433,160809,Maintenance,Technician,Morning,27555.96
248434,160533,Front Office,Manager,Evening,168810.45
248435,161534,Front Office,Manager,Evening,114792.11
248436,160929,Food & Beverage,Associate,Morning,116318.44
248437,161103,Front Office,Associate,Evening,177216.07
248438,161637,Maintenance,Manager,Morning,150385.27
248439,161722,Maintenance,Executive,Night,150421.53
248440,161148,Maintenance,Executive,Night,40945.32
248441,161013,Maintenance,Chef,Evening,156030.77
248442,160337,Front Office,Manager,Night,114929.39
248443,161943,Food & Beverage,Chef,Morning,111548.07
248444,160735,Sales,Chef,Night,109132.8
248445,161232,Sales,Manager,Evening,68817.22
248446,161205,Sales,Technician,Morning,133302.51
248447,160122,Food & Beverage,Supervisor,Evening,31297.99
248448,161125,Front Office,Technician,Night,56645.83
248449,161306,Housekeeping,Associate,Morning,95498.95
248450,161565,Housekeeping,Technician,Morning,80163.75
248451,161203,Food & Beverage,Executive,Night,36754.34
248452,161617,Front Office,Technician,Morning,139322.77
248453,161678,Food & Beverage,Supervisor,Evening,171076.68
248454,160670,Front Office,Associate,Evening,177474.19
248455,160546,Food & Beverage,Executive,Evening,179625.41
248456,161352,Sales,Technician,Morning,146359.75
248457,160259,Housekeeping,Chef,Night,92054.38
248458,161660,Front Office,Manager,Night,38596.37
248459,160982,Food & Beverage,Technician,Night,107817.18
248460,161174,Maintenance,Executive,Evening,147328.21
248461,160677,Front Office,Manager,Evening,49853.06
248462,160807,Sales,Manager,Morning,172126.51
248463,161924,Food & Beverage,Executive,Evening,23804.95
248464,160159,Food & Beverage,Associate,Morning,20487.41
248465,160895,Housekeeping,Associate,Night,163678.45
248466,160872,Maintenance,Chef,Night,167847.47
248467,161024,Housekeeping,Chef,Night,156495.45
248468,161638,Maintenance,Manager,Evening,22418.16
248469,161339,Maintenance,Supervisor,Morning,78240.35
248470,160273,Front Office,Supervisor,Night,109245.36
248471,161242,Food & Beverage,Associate,Night,37818.57
248472,160756,Sales,Executive,Evening,32646.5
248473,160313,Maintenance,Chef,Night,94591.51
248474,161235,Sales,Manager,Night,128819.8
248475,160307,Front Office,Executive,Evening,169241.81
248476,161934,Sales,Supervisor,Night,55940.16
248477,161069,Maintenance,Executive,Evening,64861.26
248478,161724,Sales,Executive,Morning,85281.52
248479,161345,Housekeeping,Executive,Morning,23882.73
248480,160135,Sales,Chef,Night,96750.54
248481,161440,Food & Beverage,Technician,Evening,136968.9
