Review_ID,Booking_ID,Review_Date,Cleanliness,Service,Location,Value,Overall_Rating,Sentiment
22064092,20029708.0,2025-01-22 04:22:08,4.0,2,1,1,1.9,Neutral
22064093,20078302.0,2023-09-21 07:02:01,3.0,4,3,4,1.7,Positive
22064094,20080714.0,2024-08-16 18:36:14,1.0,5,2,5,2.9,Positive
22064095,20043655.0,2025-02-28 19:16:35,1.0,4,1,3,3.6,Negative
22064096,20018137.0,2023-05-18 02:15:23,5.0,5,2,4,1.8,Neutral
22064097,20081130.0,2024-01-18 12:00:04,5.0,5,5,5,4.5,Positive
22064098,20118482.0,2025-04-13 19:35:00,2.0,5,4,3,2.7,Positive
22064099,20065996.0,2025-07-20 19:09:16,2.0,4,1,5,4.3,Positive
22064100,20067882.0,2024-07-01 19:03:08,5.0,4,4,4,2.4,Positive
22064101,20115658.0,2023-10-09 12:36:32,3.0,4,4,4,2.6,Positive
22064102,20125750.0,2023-03-07 15:08:44,4.0,2,2,1,1.9,Neutral
22064103,20091808.0,2025-02-11 23:30:44,3.0,3,1,2,4.7,Neutral
22064104,20077418.0,2025-09-10 03:15:49,5.0,3,5,1,1.1,Positive
22064105,20073399.0,2023-11-24 08:22:41,2.0,5,4,5,2.9,Positive
22064106,20126402.0,2024-03-09 17:08:32,4.0,5,3,5,4.5,Positive 
22064107,20128277.0,2023-02-02 13:27:27,5.0,4,2,4,3.3,Positive
22064108,20041597.0,2025-11-17 01:44:44,4.0,5,1,4,1.6,Positive
22064109,20125761.0,2023-01-23 12:54:15,1.0,3,2,3,1.9,Positive
22064110,20085782.0,2024-06-22 18:13:19,2.0,4,2,3,2.9,Positive
22064111,20069633.0,2024-12-18 17:54:29,2.0,4,2,5,3.3,Positive
22064112,20027803.0,2023-10-22 20:23:36,3.0,4,4,5,3.0,Positive
22064113,20050787.0,2025-11-26 21:48:38,5.0,4,3,4,1.7,Positive
22064114,20041936.0,2023-06-28 22:14:58,4.0,5,1,2,3.7,Negative
22064115,20047024.0,2025-06-12 19:34:18,3.0,2,1,5,2.2,Neutral
22064116,20024742.0,2024-07-30 00:43:07,4.0,4,5,1,1.0,Positive
22064117,20019201.0,2025-10-27 06:04:49,2.0,4,5,1,1.9,Positive
22064118,20020847.0,2024-10-10 03:24:55,1.0,1,3,4,3.4,Positive
22064119,20123893.0,2024-09-13 18:41:00,3.0,1,1,2,1.7,Positive
22064120,20012303.0,2024-10-19 09:13:25,4.0,3,3,4,4.7,Negative
22064121,20091211.0,2024-05-26 13:44:25,4.0,1,1,2,1.4,Positive
22064122,20027954.0,2025-02-28 17:08:37,4.0,4,5,4,1.3,Positive
22064123,20060920.0,2024-01-26 01:03:37,3.0,1,3,5,2.5,Positive
22064124,20048324.0,2025-03-17 17:02:23,4.0,1,4,5,4.1,Positive
22064125,20049655.0,2024-11-20 05:47:26,5.0,3,2,5,3.6,Neutral
22064126,20075910.0,2025-08-11 20:46:35,5.0,5,3,4,3.6,Positive
22064127,20071969.0,2024-01-11 18:06:03,5.0,1,5,3,3.4,Positive
22064128,20000854.0,2025-09-14 00:40:32,1.0,4,2,4,4.0,Positive
22064129,20047725.0,2024-10-24 03:11:19,2.0,1,5,1,3.2,Positive
22064130,20089734.0,2023-11-11 11:38:34,3.0,3,5,5,4.4,Neutral
22064131,20053703.0,2024-10-12 23:31:19,2.0,5,1,2,1.4,Neutral
22064132,20089541.0,2025-04-13 21:01:06,5.0,5,4,5,2.8,Positive
22064133,20094769.0,2023-12-25 19:42:33,3.0,2,3,3,1.5,Positive
22064134,20049438.0,2023-05-08 20:08:25,2.0,4,4,4,2.2,Positive
22064135,20097250.0,2023-01-17 01:31:40,1.0,5,3,4,1.9,Positive
22064136,20011050.0,2025-10-18 11:13:07,5.0,4,5,2,3.0,Positive
22064137,20011713.0,2025-06-15 23:59:09,2.0,1,2,3,1.7,Positive
22064138,20068613.0,2024-05-02 11:47:00,5.0,4,4,2,3.2,Positive
22064139,20043332.0,2023-01-26 23:45:32,3.0,4,5,4,4.7,Positive 
22064140,20038121.0,2023-07-02 05:47:29,3.0,4,3,2,4.7,Neutral
22064141,20072763.0,2025-02-24 02:58:16,2.0,3,4,4,2.7,Neutral
22064142,20017147.0,2024-02-12 12:16:02,5.0,3,5,3,1.2,Neutral
22064143,20064261.0,2023-08-24 11:24:17,2.0,4,4,5,4.1,Negative
22064144,20030466.0,2024-06-27 13:56:06,2.0,1,4,4,2.1,Positive
22064145,20078923.0,2025-12-30 21:01:17,1.0,3,1,2,4.5,Negative
22064146,20009070.0,2023-03-21 01:24:31,5.0,2,1,1,1.5,Positive
22064147,20031744.0,2024-09-02 00:17:13,3.0,1,4,3,2.0,Neutral
22064148,20041814.0,2023-04-12 05:36:39,3.0,3,1,2,4.9,Positive
22064149,20046706.0,2025-02-01 07:14:42,4.0,3,3,4,1.6,Neutral
22064150,20104892.0,2024-05-01 02:52:04,1.0,5,4,1,1.9,Negative
22064151,20093994.0,2024-03-05 17:40:27,5.0,5,1,5,3.5,Neutral
22064152,20103860.0,2023-06-06 10:32:07,5.0,2,3,1,2.2,Positive
22064153,20065888.0,2025-08-07 16:04:50,4.0,2,2,2,4.1,Neutral
22064154,20106625.0,2024-06-21 12:57:41,5.0,4,5,3,3.0,Positive
22064155,20095918.0,2025-11-21 07:59:59,3.0,1,2,4,1.7,Positive
22064156,20034704.0,2023-02-01 12:46:48,3.0,1,3,3,2.4,Positive 
22064157,20042670.0,2023-03-15 07:02:36,5.0,1,5,3,1.4,Positive
22064158,20071805.0,2023-05-21 03:46:01,5.0,2,3,4,2.0,Negative
22064159,20088709.0,2023-03-04 18:24:33,2.0,2,4,4,2.9,Positive
22064160,20109545.0,2024-05-31 12:12:22,5.0,1,1,4,3.0,Negative
22064161,20028415.0,2025-12-30 08:43:21,3.0,4,4,2,1.3,Positive
22064162,20026787.0,2024-11-26 19:15:19,5.0,5,5,2,2.0,Negative
22064163,20018999.0,2024-12-21 03:59:20,2.0,3,2,2,3.8,Neutral
22064164,20110924.0,2025-08-19 20:46:00,4.0,2,1,1,3.7,Positive
22064165,20115090.0,2024-04-08 04:45:04,4.0,5,4,4,1.5,Negative
22064166,20003081.0,2024-02-06 19:18:00,4.0,5,5,1,1.7,Neutral
22064167,20123203.0,2023-01-31 17:59:19,1.0,3,3,4,3.4,POSITIVE
22064168,20125595.0,2023-01-05 05:05:27,3.0,2,2,3,4.1,Positive
22064169,20113478.0,2025-03-15 10:38:32,1.0,5,1,1,1.3,Negative
22064170,20129532.0,2023-06-30 18:18:20,3.0,4,2,5,2.7,Positive
22064171,20072028.0,2024-04-27 22:43:24,2.0,1,3,2,1.8,Positive
22064172,20122306.0,2023-01-14 12:55:35,4.0,1,5,4,4.3,Positive
22064173,20116482.0,2024-08-19 18:38:36,5.0,5,3,3,2.4,Positive
22064174,20117248.0,,2.0,4,4,5,1.1,Neutral
22064175,20113087.0,2024-04-21 14:18:47,1.0,1,4,3,3.4,Positive
22064176,20021403.0,2025-06-02 03:06:10,1.0,1,3,2,1.7,Positive
22064177,20006644.0,2025-04-26 23:53:38,5.0,5,3,2,2.3,Positive
22064178,20125061.0,2024-04-04 08:33:36,4.0,4,4,4,2.3,Neutral
22064179,20019830.0,2025-03-24 00:28:40,5.0,4,4,1,1.8,Positive
22064180,20113878.0,2025-03-11 08:10:56,4.0,3,5,1,3.4,Positive
22064181,20116556.0,2024-05-20 06:51:38,1.0,1,3,2,4.1,Positive
22064182,20040627.0,2023-12-28 01:49:46,2.0,2,4,5,4.8,Positive
22064183,20028116.0,2024-03-06 04:55:57,4.0,4,2,5,3.4,Positive
22064184,20066960.0,2024-11-20 12:57:19,4.0,1,5,5,3.8,Positive
22064185,20064143.0,2025-09-23 23:15:57,3.0,4,5,5,2.3,Positive
22064186,20055697.0,2023-05-30 20:21:43,5.0,2,2,1,2.9,Positive
22064187,20000043.0,2023-06-16 23:16:42,3.0,1,4,5,2.0,Positive
22064188,20120371.0,2024-04-06 01:52:18,4.0,3,2,5,1.1,Positive
22064189,20046480.0,2024-03-11 05:08:38,5.0,4,4,1,2.2,Neutral
22064190,20119395.0,2023-05-01 20:14:08,5.0,1,5,4,1.8,Negative
22064191,20004166.0,2023-07-27 23:34:20,5.0,2,2,3,1.2,Positive
22064192,20006915.0,2024-07-01 18:45:08,1.0,2,5,5,2.7,Positive
22064193,20071095.0,2024-01-09 12:53:38,3.0,2,1,4,2.3,Positive 
22064194,20037430.0,2023-08-02 18:41:26,4.0,2,5,1,3.5,Positive
22064195,20076866.0,2023-12-29 20:58:38,5.0,1,2,3,3.8,Positive
22064196,20049493.0,2025-12-10 12:01:20,4.0,5,2,2,4.4,Negative
22064197,20069142.0,2024-09-01 10:50:53,4.0,1,5,1,4.3,Positive
22064198,20003299.0,2024-06-27 08:02:49,4.0,4,3,5,2.5,Positive
22064199,20018024.0,2024-08-09 01:47:40,3.0,3,3,2,1.3,Positive
22064200,20128965.0,2023-05-11 22:49:37,5.0,1,1,5,2.5,Positive
22064201,20080545.0,2023-06-16 21:16:11,5.0,5,1,2,4.4,Neutral
22064202,20054210.0,2024-06-13 09:59:02,1.0,4,4,2,2.8,Positive
22064203,20076577.0,2023-10-24 20:24:07,2.0,5,4,1,4.3,Neutral
22064204,20052404.0,2023-02-04 04:01:08,5.0,4,2,3,1.2,Neutral
22064205,20079333.0,2023-07-20 01:51:51,5.0,4,4,2,2.8,Positive
22064206,20084160.0,2025-04-30 05:07:25,2.0,2,2,4,2.7,Positive
22064207,20124913.0,2023-07-01 21:44:18,4.0,4,4,3,4.3,Positive
22064208,20059227.0,2023-07-14 14:46:26,3.0,4,4,4,2.0,Positive
22064209,20035171.0,2025-06-19 10:44:35,3.0,2,2,1,4.3,Positive
22064210,20017124.0,2024-03-07 18:04:55,5.0,3,1,2,4.2,Neutral
22064211,20088736.0,2023-12-17 19:59:02,1.0,3,4,3,3.4,Positive
22064212,20067782.0,2023-02-08 09:47:14,1.0,3,3,1,4.1,Positive
22064213,20008104.0,2023-01-20 07:55:42,2.0,3,4,4,4.9,Positive
22064214,20109702.0,2023-11-12 21:46:38,2.0,1,5,2,1.2,Neutral
22064215,20026819.0,2024-08-16 23:40:11,4.0,2,4,1,4.7,Positive
22064216,20084873.0,2025-12-13 18:12:10,5.0,2,1,3,4.2,Positive
22064217,20009242.0,2023-04-26 03:29:29,3.0,4,4,2,4.0,Positive
22064218,20073766.0,2023-05-28 19:38:20,2.0,1,4,5,3.0,Positive
22064219,20125154.0,2023-05-07 19:27:13,3.0,2,5,5,3.7,Positive
22064220,20052565.0,2024-10-06 09:09:22,2.0,5,4,4,1.1,Positive
22064221,20079209.0,2024-09-12 16:57:10,2.0,2,4,3,1.1,Positive
22064222,20024625.0,2023-05-02 17:16:57,2.0,1,4,4,4.3,Positive
22064223,20017153.0,2024-11-21 20:42:30,1.0,2,5,1,2.9,Negative
22064224,20018784.0,2023-01-14 14:52:44,5.0,4,1,5,2.4,Positive
22064225,20044517.0,2024-09-02 13:38:59,1.0,4,4,5,4.4,Positive
22064226,20058292.0,2023-02-16 11:19:30,5.0,3,3,2,3.6,Positive
22064227,20123233.0,2024-05-25 23:29:12,2.0,3,1,1,3.0,Positive
22064228,20060741.0,2025-07-08 12:01:59,5.0,2,4,2,3.9,Neutral
22064229,20106528.0,2024-10-10 15:44:14,3.0,4,3,4,3.3,Neutral
22064230,20074078.0,2025-01-11 12:49:35,5.0,3,5,3,4.0,Neutral
22064231,20128641.0,2024-02-28 07:46:38,2.0,3,3,5,1.5,Positive
22064232,20051465.0,2025-11-11 14:19:55,4.0,4,2,4,3.7,Positive
22064233,20098607.0,2023-09-08 12:57:42,4.0,1,2,3,3.5,Positive
22064234,20077679.0,2025-05-30 03:58:31,2.0,2,2,1,3.7,Neutral
22064235,20091347.0,2024-05-07 21:33:43,2.0,4,1,1,4.7,Negative
22064236,20117313.0,2023-12-04 00:13:55,2.0,4,5,4,4.8,Negative
22064237,20124454.0,2025-11-09 15:33:12,1.0,3,2,3,1.3,Neutral
22064238,20026802.0,2025-03-21 00:24:22,2.0,3,5,5,3.4,Neutral
22064239,20049985.0,2025-05-30 14:03:41,4.0,4,1,3,4.6,Positive
22064240,20128477.0,2025-03-18 05:42:57,3.0,1,5,4,2.3,Positive
22064241,20039169.0,2024-01-18 18:22:20,4.0,1,3,4,1.1,Positive
22064242,20122127.0,2024-08-11 02:03:12,1.0,2,4,2,1.6,Positive
22064243,20106565.0,2025-12-12 15:13:36,5.0,4,2,5,3.8,Positive
22064244,20008411.0,2025-12-24 17:14:31,1.0,2,2,3,3.7,Negative
22064245,20103659.0,2025-01-05 19:12:30,2.0,1,1,2,2.2,Positive
22064246,20001560.0,2025-09-29 01:05:11,3.0,2,2,4,4.8,Positive
22064247,20009203.0,2023-02-19 13:59:41,3.0,1,3,1,3.1,Positive
22064248,20100540.0,2025-06-24 19:22:06,1.0,4,5,1,1.3,Positive
22064249,20013060.0,2025-03-19 10:03:24,2.0,2,1,5,2.7,Negative
22064250,20092842.0,2024-05-12 07:16:16,4.0,1,3,2,3.2,Positive
22064251,20101097.0,2024-09-25 08:41:49,5.0,3,1,3,1.5,Neutral
22064252,20084933.0,2024-08-03 07:25:18,1.0,5,4,3,2.7,Positive
22064253,20071396.0,2025-11-21 18:12:44,4.0,1,2,2,1.1,Positive
22064254,20004261.0,2023-12-24 14:04:40,2.0,3,1,4,1.2,Positive
22064255,20070411.0,2025-09-26 11:58:31,2.0,1,4,1,1.5,Positive
22064256,20036985.0,2025-09-29 17:56:55,4.0,5,2,2,4.2,Positive
22064257,20024604.0,2023-08-23 15:55:10,4.0,5,3,4,2.7,Positive
22064258,20052255.0,2023-12-12 16:54:44,3.0,1,1,2,4.0,Negative
22064259,20078702.0,2025-05-31 11:54:03,4.0,1,3,3,3.7,Positive
22064260,20090086.0,2025-05-22 08:04:18,,5,1,2,2.9,Positive
22064261,20012891.0,2025-03-18 23:24:49,1.0,1,1,2,4.6,Positive
22064262,20063895.0,2023-10-22 05:25:05,4.0,2,5,2,3.2,Neutral
22064263,20020500.0,2025-10-14 12:31:07,2.0,4,2,4,3.6,Neutral
22064264,20086910.0,2025-08-13 20:03:31,5.0,2,3,4,2.6,Negative
22064265,20024139.0,2023-04-14 05:44:39,2.0,5,2,2,1.3,Positive
22064266,20007420.0,2023-03-08 23:28:54,3.0,3,4,1,4.7,Positive
22064267,20121190.0,2024-10-24 09:55:49,1.0,4,3,4,3.4,Positive
22064268,20048744.0,2025-10-11 11:13:29,3.0,4,3,5,3.3,Positive
22064269,20058703.0,2024-09-16 21:10:19,5.0,3,2,1,4.9,Positive
22064270,20120677.0,2023-09-27 07:42:54,2.0,2,2,5,1.1,Positive
22064271,20010351.0,2025-09-04 21:11:19,1.0,3,2,4,1.7,Positive
22064272,20093411.0,2025-12-10 13:09:52,2.0,5,5,3,4.5,Positive
22064273,20014827.0,2025-10-19 06:24:31,3.0,5,4,5,1.8,Negative
22064274,20052542.0,2024-05-10 16:52:40,1.0,2,4,3,4.9,Positive
22064275,20053591.0,2024-12-07 12:41:02,1.0,1,2,1,4.8,Neutral
22064276,20031042.0,2024-11-08 22:05:08,4.0,2,5,3,2.4,Neutral
22064277,20094758.0,2023-10-25 08:35:09,3.0,4,4,2,3.9,Positive
22064278,20115372.0,2025-05-22 05:20:46,3.0,1,2,4,1.2,Positive
22064279,20029587.0,2024-07-14 13:28:51,3.0,3,5,2,3.8,Neutral
22064280,20009703.0,2024-12-04 01:32:51,4.0,2,1,3,3.0,Positive
22064281,20065067.0,2025-02-28 03:08:30,3.0,2,3,1,4.8,Neutral
22064282,20106690.0,2023-03-12 18:39:43,3.0,5,2,4,1.8,Neutral
22064283,20057040.0,2025-04-09 13:30:41,2.0,2,3,5,2.2,Neutral
22064284,20031914.0,2023-09-09 12:36:08,4.0,5,2,3,2.7,Positive
22064285,20065716.0,2024-04-23 08:06:33,1.0,3,4,2,4.9,Neutral
22064286,,2024-12-16 16:51:01,4.0,3,2,4,2.8,Positive
22064287,20098190.0,2023-03-23 20:15:09,1.0,5,1,5,3.8,Positive
22064288,20110602.0,2025-06-07 22:24:41,3.0,3,5,4,1.9,Positive
22064289,20026269.0,2024-09-24 04:19:38,2.0,4,3,3,1.3,Neutral
22064290,20124296.0,2025-03-13 12:19:55,3.0,2,3,4,4.5,Positive
22064291,20068072.0,2023-05-07 18:15:17,2.0,4,3,5,3.9,Positive
22064292,20063597.0,2023-06-15 00:18:09,2.0,3,5,2,4.5,Neutral
22064293,20074669.0,2025-08-17 04:17:37,1.0,3,3,4,2.2,Neutral
22064294,20100603.0,2023-09-28 09:04:02,4.0,3,1,5,1.4,Neutral
22064295,20123237.0,2024-04-12 20:45:08,2.0,1,1,1,1.3,Positive
22064296,20034712.0,2023-12-11 23:51:46,5.0,2,4,5,4.7,Positive
22064297,20049326.0,2023-09-15 12:07:33,1.0,3,2,5,1.4,Positive
22064298,20012426.0,2025-12-25 14:01:37,2.0,5,3,5,1.5,Positive
22064299,20060275.0,2023-05-30 03:17:53,5.0,5,1,3,2.6,Positive
22064300,20037467.0,2023-08-10 12:49:57,3.0,2,4,4,1.8,Positive
22064301,20070257.0,2024-09-15 05:15:44,4.0,2,2,5,3.4,Negative
22064302,20071963.0,2025-03-26 03:08:54,5.0,2,1,3,4.9,Positive
22064303,20028772.0,2025-09-06 22:26:59,5.0,4,2,2,2.2,Positive
22064304,20064596.0,2024-05-24 16:42:46,5.0,3,5,4,2.3,Neutral
22064305,20072605.0,2025-12-02 12:47:31,3.0,3,4,1,5.0,Negative 
22064306,20045930.0,2025-06-22 21:54:02,4.0,5,4,1,3.9,Neutral
22064307,20083051.0,2024-10-27 20:20:35,5.0,2,5,5,4.4,POSITIVE
22064308,20091342.0,2025-10-04 17:09:29,2.0,4,2,5,5.0,Neutral
22064309,20025966.0,2024-06-15 13:23:57,5.0,4,2,2,3.1,Positive
22064310,20094923.0,2024-08-07 18:07:22,4.0,1,5,5,5.0,Negative
22064311,20058820.0,2023-01-31 07:04:39,3.0,5,2,2,3.1,Positive
22064312,20110665.0,2023-04-25 02:20:05,1.0,4,3,3,1.1,Positive
22064313,20082546.0,2025-05-09 03:13:02,1.0,5,3,5,3.3,Negative
22064314,20023466.0,2025-11-04 07:21:16,3.0,1,2,1,4.1,Neutral
22064315,20052690.0,2024-01-16 22:44:04,1.0,5,2,5,4.3,Positive
22064316,20110304.0,2025-06-14 02:10:09,3.0,4,4,1,4.1,Positive
22064317,20081907.0,2025-07-01 23:35:45,4.0,3,1,5,3.4,Positive
22064318,20071245.0,2023-08-07 05:13:12,1.0,4,5,3,4.3,Positive
22064319,20013525.0,2025-07-25 18:20:35,4.0,5,2,5,1.9,Positive
22064320,20085523.0,2023-02-28 14:10:57,3.0,4,1,5,4.0,Positive
22064321,20086685.0,2025-06-09 21:17:05,1.0,5,3,2,4.0,Positive
22064322,20129141.0,2023-04-15 16:51:40,5.0,3,1,3,1.3,Positive
22064323,20004532.0,2025-03-01 01:39:26,5.0,2,3,1,3.4,Positive
22064324,20037931.0,2024-12-23 22:01:08,2.0,1,1,5,4.4,Neutral
22064325,20080188.0,2024-07-23 16:51:30,2.0,2,5,4,1.4,Positive
22064326,20089910.0,2024-02-28 22:33:46,1.0,1,3,2,4.8,Negative
22064327,20113974.0,2023-03-10 02:12:57,2.0,5,3,1,1.7,Positive
22064328,20003663.0,2024-05-10 16:25:25,5.0,1,5,5,3.0,Positive
22064329,20039309.0,2024-09-01 14:30:17,4.0,1,5,5,4.8,Negative
22064330,20052103.0,2024-08-04 15:06:52,4.0,1,1,5,4.3,Positive
22064331,20091400.0,2023-10-28 03:29:54,4.0,4,3,3,1.4,Positive
22064332,20044496.0,2023-01-09 20:08:23,3.0,1,4,4,3.5,Negative
22064333,20075853.0,2025-12-23 20:36:31,3.0,3,1,1,1.6,Positive
22064334,20060544.0,2024-09-02 02:05:15,,4,2,4,2.8,Neutral
22064335,20080587.0,2024-10-07 23:10:27,1.0,5,3,3,3.2,Positive
22064336,20077437.0,2024-05-29 10:21:59,1.0,5,3,1,2.0,Positive
22064337,20082304.0,2023-04-13 00:18:48,4.0,1,2,4,3.5,Positive
22064338,20058166.0,2025-03-20 12:16:12,3.0,5,3,1,1.6,Positive 
22064339,20106240.0,2025-10-09 01:31:25,2.0,5,5,3,4.2,Positive
22064340,20020092.0,2024-06-20 16:39:27,2.0,5,4,2,1.2,Neutral
22064341,20107723.0,2023-03-11 12:08:59,1.0,5,2,1,3.5,Negative
22064342,20066646.0,2023-11-13 14:24:16,5.0,4,3,2,3.4,Positive 
22064343,20108818.0,2025-02-12 05:01:34,5.0,2,2,5,1.2,Positive
22064344,20005691.0,2023-05-02 05:48:21,3.0,3,4,5,2.1,Negative
22064345,20071948.0,2025-07-22 06:57:18,4.0,3,4,1,4.0,Positive
22064346,20068617.0,2023-10-27 11:36:32,1.0,4,3,2,1.1,Positive
22064347,,2023-10-31 03:25:39,3.0,2,4,3,2.4,Neutral
22064348,20108216.0,2023-11-15 07:13:47,1.0,5,4,5,4.3,Positive
22064349,20005749.0,2025-03-19 06:30:43,1.0,3,5,1,4.9,Positive
22064350,20061289.0,2023-08-13 09:28:14,5.0,4,5,1,1.5,Positive
22064351,20084519.0,2024-05-29 23:38:19,4.0,3,2,3,3.5,Positive
22064352,20112486.0,2025-07-02 09:50:46,2.0,3,1,3,2.6,Positive
22064353,20047124.0,2024-10-08 06:21:05,3.0,5,5,4,2.3,Positive
22064354,20094429.0,2023-06-18 00:41:50,3.0,4,5,5,4.5,Neutral
22064355,20092724.0,2024-11-12 13:44:35,1.0,3,1,2,2.3,Neutral
22064356,20069516.0,2023-01-21 19:13:31,3.0,5,5,3,4.9,Neutral
22064357,20062850.0,2024-11-15 17:34:33,4.0,5,5,3,4.3,Positive
22064358,20104102.0,2023-04-03 05:41:37,3.0,3,3,4,1.5,Positive
22064359,20044960.0,2023-06-20 09:24:30,1.0,1,4,1,1.8,Positive
22064360,20076417.0,2023-10-24 03:16:24,1.0,2,2,4,2.8,Neutral
22064361,20012081.0,2024-12-29 20:01:36,1.0,5,2,3,4.7,Positive
22064362,20055772.0,2023-11-14 08:04:14,2.0,4,1,2,1.4,Positive
22064363,20027178.0,2025-10-14 14:50:06,3.0,4,4,3,5.0,Negative
22064364,20112559.0,2024-02-14 03:51:53,4.0,5,1,3,1.7,Negative
22064365,20041136.0,2023-01-10 08:22:09,4.0,4,2,2,4.8,Positive
22064366,20111310.0,2024-01-05 04:41:15,4.0,5,4,2,1.5,Positive
22064367,20088877.0,2023-11-08 02:21:13,1.0,2,2,5,4.7,Positive
22064368,20128606.0,2025-09-17 08:06:45,2.0,3,1,4,4.3,Positive
22064369,20073592.0,2025-06-16 23:25:26,3.0,4,3,5,4.6,Neutral
22064370,20014187.0,2023-12-27 05:07:13,5.0,2,4,4,2.5,Positive
22064371,20079809.0,2023-05-02 03:03:27,3.0,3,3,3,4.8,Positive
22064372,20067264.0,2023-04-19 02:23:58,4.0,4,2,3,2.2,Positive
22064373,20093653.0,2023-12-04 05:58:54,3.0,2,1,4,2.0,Positive
22064374,20024504.0,2025-08-06 00:12:18,4.0,2,2,2,2.8,Positive
22064375,20081546.0,2025-08-25 17:07:39,5.0,1,2,3,1.1,Positive
22064376,20013342.0,2025-12-18 02:27:30,4.0,2,3,2,3.8,Positive
22064377,20027823.0,2024-07-25 16:47:37,5.0,2,3,3,4.2,Positive
22064378,20126192.0,2023-01-14 13:40:12,1.0,4,1,3,4.2,Neutral
22064379,20105193.0,2024-05-07 17:03:27,3.0,4,3,4,3.9,Negative
22064380,20048395.0,2025-11-21 04:20:34,3.0,5,4,4,2.4,Positive
22064381,20074036.0,2023-07-08 14:11:55,2.0,1,4,2,1.6,Neutral
22064382,20032983.0,2024-02-27 17:27:14,4.0,4,5,3,4.6,Positive
22064383,20101735.0,2024-11-18 23:44:11,1.0,4,3,2,1.2,Positive
22064384,20026535.0,2023-06-28 22:25:56,2.0,1,5,1,1.4,Positive
22064385,20027825.0,2023-06-14 04:08:36,2.0,1,3,3,3.3,Positive
22064386,20017842.0,2025-06-06 16:38:34,5.0,4,1,2,4.4,Neutral
22064387,20082439.0,2023-02-21 01:22:18,4.0,1,2,4,4.3,Neutral
22064388,20075653.0,2023-10-10 12:09:12,2.0,4,3,3,1.7,Negative
22064389,20055929.0,2023-08-29 11:31:33,5.0,1,4,4,1.4,Positive
22064390,20122483.0,2023-12-29 03:56:22,4.0,4,2,2,4.6,Neutral
22064391,20013320.0,2025-02-07 09:12:39,3.0,2,1,4,1.9,Negative
22064392,20114201.0,2025-05-04 13:49:15,5.0,3,3,4,3.8,Positive
22064393,20111368.0,2025-09-10 18:47:51,3.0,2,5,4,3.7,Positive
22064394,20098184.0,2025-01-16 20:07:12,1.0,4,1,4,3.9,Positive 
22064395,20110362.0,2024-05-19 01:08:46,1.0,4,1,2,3.7,Positive
22064396,20117989.0,2025-11-04 21:43:45,4.0,4,1,2,1.3,Positive
22064397,20015158.0,2023-03-05 03:44:43,1.0,4,3,2,2.2,Positive
22064398,20071335.0,2025-10-01 11:51:58,5.0,2,5,2,1.5,Positive
22064399,20121924.0,2024-10-11 02:51:17,4.0,1,1,1,2.4,Positive
22064400,20098548.0,2024-08-28 17:52:07,5.0,5,2,1,4.1,Positive
22064401,20007076.0,2025-08-16 00:37:17,3.0,4,5,4,4.5,Positive
22064402,20105369.0,2023-01-23 01:47:43,3.0,5,5,3,3.1,Positive
22064403,20101867.0,2023-12-09 17:56:50,3.0,3,1,2,3.9,Positive
22064404,20098842.0,2025-08-06 11:11:28,5.0,1,4,5,2.0,Positive
22064405,20027526.0,2024-03-14 07:40:18,1.0,5,5,4,4.5,Positive
22064406,20075264.0,2025-09-20 02:44:49,1.0,5,3,1,2.5,Positive
22064407,20110341.0,2025-05-11 03:59:26,2.0,1,3,3,3.0,Positive
22064408,20119623.0,2024-04-01 20:03:23,2.0,3,5,3,1.4,Positive
22064409,20035150.0,2023-09-26 06:57:18,1.0,1,1,1,4.2,Negative
22064410,20036036.0,2023-02-08 19:25:03,1.0,3,4,1,1.5,Positive
22064411,20068552.0,2024-07-12 10:15:26,5.0,4,3,1,2.7,Positive
22064412,20007268.0,2023-02-12 11:32:38,4.0,5,2,5,3.6,Positive
22064413,20002452.0,2023-11-12 05:22:37,3.0,4,5,4,1.4,Positive
22064414,20013330.0,2024-12-23 16:13:53,5.0,2,4,5,3.2,Positive
22064415,20037455.0,2023-03-07 03:28:30,2.0,1,5,4,1.2,Positive
22064416,20103793.0,2023-07-14 21:38:08,3.0,1,5,1,3.0,Positive
22064417,20058260.0,2023-08-06 04:31:24,3.0,3,4,4,2.1,Positive
22064418,20022148.0,2023-02-17 01:39:57,5.0,4,3,4,2.0,Positive
22064419,20068345.0,2024-06-13 21:31:22,2.0,1,3,4,4.0,Positive
22064420,20115810.0,2024-03-19 21:43:09,3.0,2,4,1,3.6,Positive
22064421,20047781.0,2024-10-14 20:27:55,3.0,3,4,1,4.8,Negative
22064422,20079980.0,2025-05-09 02:08:11,1.0,5,2,5,3.7,Positive
22064423,20110701.0,2025-09-29 04:43:36,5.0,2,3,3,2.9,Positive
22064424,20121921.0,2024-05-19 19:35:09,3.0,3,1,5,4.0,Negative
22064425,20000276.0,2023-03-02 08:51:30,2.0,2,3,4,4.8,Negative
22064426,20093145.0,2023-10-29 16:39:56,2.0,3,5,3,4.4,Negative
22064427,20009641.0,2024-08-17 13:27:16,5.0,4,3,2,3.1,Positive
22064428,20105847.0,2024-08-21 17:00:48,5.0,4,1,2,1.6,Positive
22064429,20046243.0,2023-07-13 00:18:38,3.0,4,3,4,3.9,Positive
22064430,20099180.0,2023-10-29 01:14:09,4.0,2,3,2,2.6,Positive
